year,cid,eci,gini,xgini,gdppc
1987.0,dza,-0.096823789,39.70342,46.888149572971365,2650.0
1987.0,ecu,-0.705008686,46.14747,47.571123982246924,2570.0
1987.0,egy,-0.26291427,42.61653,48.05331869156354,803.0
1987.0,esp,1.371829391,39.25794000000001,41.879621791134014,16500.0
1987.0,est,,,,
1987.0,eth,-0.836938858,,47.755232451266224,152.0
1987.0,fin,1.750691891,31.84875,38.49646503114763,25600.0
1987.0,fra,1.765954375,34.68654,40.180016994545525,25200.0
1987.0,gab,,,47.31636669999619,
1987.0,gbr,1.813081741,34.27301,41.25144751761136,24100.0
1987.0,geo,,,,
1987.0,gha,-1.444836259,48.34197,49.391633263949174,356.0
1987.0,gin,-2.235355377,,47.7148213371692,278.0
1987.0,grc,0.453564405,41.1206,45.078959497479204,14400.0
1987.0,gtm,0.077451974,47.75375,46.77015145292847,1690.0
1987.0,hnd,-0.490079284,39.18035,46.58463633482955,1130.0
1987.0,hrv,,31.14522,,
1987.0,hun,0.956703544,28.644640000000006,42.594921717603455,8510.0
1987.0,idn,-0.795065224,51.08932,46.885669762014864,702.0
1987.0,irl,1.383657932,38.59282,40.34571484144325,
1987.0,irn,-0.809608161,38.19191,48.34887859951267,1750.0
1987.0,isr,1.222566605,41.01074000000001,44.3212104742746,14400.0
1987.0,ita,1.792014241,37.93118,41.080285778745065,23300.0
1987.0,jam,-0.200691327,50.32057,46.637103534523185,
1987.0,jor,0.6610604520000001,50.37167,46.468257435474605,2290.0
1987.0,jpn,2.274900675,35.8991,39.74475006551758,26500.0
1987.0,kaz,,,,
1987.0,ken,-0.867114246,48.28272,47.311023480014356,532.0
1987.0,khm,0.310662001,,41.43934163638278,
1987.0,kor,1.119669795,36.77634000000001,42.485355548624185,7010.0
1987.0,kwt,0.33456555,52.84587,46.7370471169025,
1987.0,lao,-0.758791745,,46.46951422696607,239.0
1987.0,lbn,0.607907474,,43.91806703569615,
1987.0,lby,-0.026102366,,47.71198727048056,
1987.0,lka,-0.3675099020000001,48.2764,45.9282331660623,662.0
1987.0,ltu,,,,
1987.0,lva,,,,
1987.0,mar,-0.062326863,48.90759,47.253215687730254,1340.0
1987.0,mda,,,,
1987.0,mdg,-1.252112627,,47.440540036918364,323.0
1987.0,mex,0.922833741,43.66384,44.6215672145434,6280.0
1987.0,mkd,,30.69499,,
1987.0,mmr,-1.077649951,,47.33068209781352,
1987.0,mng,0.075189985,,44.78971501934455,857.0
1987.0,moz,-0.181743965,,45.21699529851672,163.0
1987.0,mrt,-1.051078677,,45.63523573287575,670.0
1987.0,mus,0.018721581,37.76781,45.91937740950378,2600.0
1987.0,mys,0.150916517,43.87592,45.532536687252815,2630.0
1987.0,nam,,,,
1987.0,nga,-2.024495602,,48.42370855915376,494.0
1987.0,nic,-0.065899372,,47.97432526486122,1160.0
1987.0,nld,1.4148283,34.622440000000005,41.53507705374239,26500.0
1987.0,nor,1.087866545,32.992329999999995,44.81809944478629,44100.0
1987.0,nzl,0.5386208889999999,,42.5042123922596,20900.0
1987.0,omn,-0.588820696,,48.111921487896424,8630.0
1987.0,pak,-0.262897909,48.87159000000001,47.787520557405976,488.0
1987.0,pan,-0.17675539899999998,46.01439,44.730732818965016,3440.0
1987.0,per,-0.033450738,46.64446,47.46584698055672,2800.0
1987.0,phl,-0.163880691,48.57038,44.88957748505951,927.0
1987.0,png,-1.932320714,52.90053,48.351579988976106,796.0
1987.0,pol,1.126196384,29.573690000000006,42.638834037402304,
1987.0,prk,0.169344485,,44.14679879039331,
1987.0,prt,0.960769176,39.27535,43.407123686048536,11500.0
1987.0,pry,-0.697470844,,47.156491259568384,1360.0
1987.0,qat,,52.46876,47.183627257360584,
1987.0,rus,,,,
1987.0,sau,0.387387753,,47.23595021786888,11600.0
1987.0,sdn,-1.195018411,,48.16175140904353,463.0
1987.0,sen,-0.718020678,42.99694,46.764054861422174,728.0
1987.0,sgp,0.6889429690000001,36.40928,42.099040216092725,13100.0
1987.0,slv,0.7288919690000001,,46.94926083666097,1750.0
1987.0,srb,,,,
1987.0,svk,,,,
1987.0,svn,,22.32438,,
1987.0,swe,2.025430918,29.02661,38.78943679961456,29600.0
1987.0,syr,-0.403440595,,46.77168329350765,1090.0
1987.0,tgo,-1.752027869,,49.137502356830595,419.0
1987.0,tha,0.13441211,,44.98200143107889,1170.0
1987.0,tkm,,,,
1987.0,tto,0.034950104,50.12841,45.802510148610274,6940.0
1987.0,tun,0.324204981,,46.5455471243644,1930.0
1987.0,tur,0.645958006,44.12885,45.33482433104599,4720.0
1987.0,tza,-1.022987843,51.3917,48.143724388242376,
1987.0,ukr,,,,
1987.0,ury,0.607368946,41.05994000000001,44.327144549600675,3920.0
1987.0,usa,1.537549615,37.41088,40.478221053876354,30800.0
1987.0,uzb,,,,
1987.0,ven,0.28990176300000003,42.65003,46.42290791804096,5540.0
1987.0,vnm,-0.865226209,,46.752073540951024,272.0
1987.0,wld,,,,
1987.0,yem,-0.531392336,,44.272813746906785,
1987.0,zaf,-0.0059239290000000005,43.9884,44.58337474290473,4880.0
1987.0,zmb,-0.490517467,,47.374640803324546,700.0
1987.0,zwe,,43.71564,45.99119822379491,
1988.0,ago,-1.461470008,,48.16243115571711,1630.0
1988.0,alb,-0.198077306,32.271390000000004,45.94779074130579,1700.0
1988.0,are,0.279017717,,47.85541943718536,41300.0
1988.0,arg,0.358146995,44.90324,44.880461647754096,3720.0
1988.0,aus,0.108715124,34.873290000000004,43.88495133297057,23900.0
1988.0,aut,1.961919427,34.35123,39.68271731042588,26200.0
1988.0,aze,,,,
1988.0,bel,1.642959476,37.43422,40.96433033429317,26500.0
1988.0,bgd,-0.457295209,46.44153,46.271500230892144,261.0
1988.0,bgr,0.829656363,27.20482,42.84161256792825,3160.0
1988.0,bhr,,,43.919565138207425,
1988.0,bih,,,,
1988.0,blr,,,,
1988.0,bol,-1.004016161,48.157,47.09069901274785,805.0
1988.0,bra,0.612184525,,44.21339001831311,4190.0
1988.0,bwa,,47.7099,,
1988.0,can,0.950801492,36.3767,40.83876757460174,27100.0
1988.0,che,2.03015399,,39.69552713670118,45400.0
1988.0,chl,-0.307687372,48.28279000000001,46.48682355948039,3720.0
1988.0,chn,0.422607303,,44.375876005348395,442.0
1988.0,civ,-1.421213627,,48.55175386703635,1130.0
1988.0,cmr,-1.807838321,,48.658252916785294,1150.0
1988.0,cog,-1.858705163,46.97722,47.91317791180132,1850.0
1988.0,col,0.233326182,44.83452,47.216187680372066,2690.0
1988.0,cri,0.252085984,41.50617,45.93820327399868,3070.0
1988.0,cub,-0.598544836,30.60537,46.32428132979848,3790.0
1988.0,cyp,,38.59611,44.447622887449,
1988.0,cze,,23.411720000000006,,
1988.0,deu,2.221797466,32.50539000000001,38.93570925517808,25900.0
1988.0,dnk,1.534405112,31.13591,39.856982599920066,35700.0
1988.0,dom,-0.094692104,,45.409901745274226,2310.0
1988.0,dza,0.265888691,40.98037,46.55469497375697,2550.0
1988.0,ecu,-0.856586099,46.94344,47.469299686294605,2650.0
1988.0,egy,-0.101701431,43.79884000000001,47.83363265730596,826.0
1988.0,esp,1.345003009,39.70242,41.61830369802856,17400.0
1988.0,est,,,,
1988.0,eth,-0.937612057,,47.8053117492046,148.0
1988.0,fin,1.781085253,31.7833,38.82273324630845,26800.0
1988.0,fra,1.714775324,34.8716,40.12734099150881,26300.0
1988.0,gab,,,47.08068126658186,
1988.0,gbr,1.837354064,34.23816,40.685434842119754,25300.0
1988.0,geo,,,,
1988.0,gha,-1.277084708,,49.021687355522296,366.0
1988.0,gin,-1.899735212,,47.70349707452297,286.0
1988.0,grc,0.391879797,41.27081,44.62803135542243,15000.0
1988.0,gtm,0.161359891,47.99677,46.44174739451238,1720.0
1988.0,hnd,-0.568266809,41.86594,46.42907389961493,1150.0
1988.0,hrv,,32.37222,,
1988.0,hun,1.078956962,30.37789,42.3028056145638,8510.0
1988.0,idn,-0.525426209,49.99317,46.50001497725396,733.0
1988.0,irl,1.435711265,38.66598,40.21074710384188,
1988.0,irn,-1.182882428,36.95661,48.37950486569858,1580.0
1988.0,isr,1.269264102,41.46043,44.35295516957436,14400.0
1988.0,ita,1.787187576,,40.85941613289491,24300.0
1988.0,jam,-0.042958517,52.10894,46.570330648028914,
1988.0,jor,0.62839222,50.22,46.83359836540887,2170.0
1988.0,jpn,2.244464874,35.85845,39.738976368149636,28200.0
1988.0,kaz,,,,
1988.0,ken,-1.050429702,47.89675,47.140922207896004,545.0
1988.0,khm,0.4097134770000001,,44.58357214592945,
1988.0,kor,1.078678608,36.55843,42.62266316470394,7690.0
1988.0,kwt,0.621204436,53.17616,46.41438853172424,
1988.0,lao,-0.83071512,,45.994576899949685,227.0
1988.0,lbn,0.521373212,,44.15324610026681,4890.0
1988.0,lby,0.084060155,,47.594887243373854,
1988.0,lka,-0.34707468700000005,47.11081,45.8395856208256,669.0
1988.0,ltu,,,,
1988.0,lva,,,,
1988.0,mar,-0.11838112,49.16665,47.089468392602036,1450.0
1988.0,mda,,,,
1988.0,mdg,-1.283136845,,47.25693181244403,325.0
1988.0,mex,0.917288661,44.41309,43.704687285327424,6240.0
1988.0,mkd,,34.71891,,
1988.0,mmr,-1.074828982,,47.22231939043883,
1988.0,mng,-0.16844745,,44.926625571398496,877.0
1988.0,moz,-0.189841345,,44.70774539283261,177.0
1988.0,mrt,-1.550960064,,45.6983682830371,664.0
1988.0,mus,0.145234004,36.53061,45.92295533932269,2760.0
1988.0,mys,-0.010592173,43.64575,45.149556506125315,2800.0
1988.0,nam,,,,
1988.0,nga,-1.668180466,,48.44613475882511,518.0
1988.0,nic,-0.33406502,,47.79962352346809,997.0
1988.0,nld,1.381026864,35.12458,41.36738415909779,27300.0
1988.0,nor,1.320726871,33.41478,44.47104470772469,43700.0
1988.0,nzl,0.421798259,,42.38160480478522,21200.0
1988.0,omn,-0.15552339,,47.83130603297253,8820.0
1988.0,pak,-0.297366232,48.42693,47.820673884482204,509.0
1988.0,pan,0.364608437,47.80542,44.013484993546584,2920.0
1988.0,per,0.04621125,47.29756,47.727127861321456,2500.0
1988.0,phl,-0.102505647,48.51836,44.96505439420103,964.0
1988.0,png,-1.700145125,,48.53362785658928,799.0
1988.0,pol,1.064868212,29.25865,42.58630515830176,
1988.0,prk,0.245641246,,43.95945627350116,
1988.0,prt,0.823227048,40.49992,43.318890552965115,12400.0
1988.0,pry,-0.691618145,,47.193587103947685,1400.0
1988.0,qat,,54.80283000000001,47.07726122559103,
1988.0,rus,,,,
1988.0,sau,0.188879699,,47.049030403030244,12100.0
1988.0,sdn,-1.28332293,,48.22321213784225,450.0
1988.0,sen,-1.126654267,47.64451,47.162955887938615,702.0
1988.0,sgp,0.595005751,34.76058,41.90047294792693,14200.0
1988.0,slv,0.516460121,,47.086544999343026,1760.0
1988.0,srb,,,,
1988.0,svk,,,,
1988.0,svn,,22.79866,,
1988.0,swe,2.158777952,29.38284,38.76982403465258,30200.0
1988.0,syr,-0.210319281,,46.503094151761786,1200.0
1988.0,tgo,-1.546342254,,49.2118066248911,434.0
1988.0,tha,0.073835067,47.54171,44.537078396824064,1300.0
1988.0,tkm,,,,
1988.0,tto,0.419601321,,45.317735482362394,6610.0
1988.0,tun,0.335029691,,46.372381663811254,1890.0
1988.0,tur,0.56032759,44.28673,45.46330425898794,4740.0
1988.0,tza,-1.155084372,51.91869000000001,48.153433802704754,288.0
1988.0,ukr,,,,
1988.0,ury,0.468221307,41.29741,44.45436861002307,3960.0
1988.0,usa,1.477616191,37.41737,40.576897281236356,31900.0
1988.0,uzb,,,,
1988.0,ven,-0.061689138,42.26422,46.11198602716743,5710.0
1988.0,vnm,-1.014298558,,46.684306647750184,279.0
1988.0,wld,,,,
1988.0,yem,-1.065974116,,48.06915411525696,
1988.0,zaf,-0.080057204,43.90549,44.78268281393167,4960.0
1988.0,zmb,-0.60560298,,47.27702325518753,724.0
1988.0,zwe,,44.79087,45.41273939117561,
1989.0,ago,-2.419774055,,48.26646410766502,1600.0
1989.0,alb,0.015555867,30.81146,45.49397383601975,1830.0
1989.0,are,0.016308552,,47.80466393115837,43700.0
1989.0,arg,0.39618066,46.33046,44.605639978100264,3390.0
1989.0,aus,0.121192656,34.9194,44.079613352951185,24500.0
1989.0,aut,1.899471283,34.49148,39.62110521066924,27100.0
1989.0,aze,,,,
1989.0,bel,1.559630871,37.11877,41.06742862308864,27300.0
1989.0,bgd,-0.524793744,47.8048,46.2052082939045,261.0
1989.0,bgr,0.946200728,24.98853,42.97366269209453,3090.0
1989.0,bhr,,,43.88904779308481,
1989.0,bih,,,,
1989.0,blr,,,,
1989.0,bol,-0.921718419,48.68252,47.397065207701395,816.0
1989.0,bra,0.697199881,,44.38473011906614,4250.0
1989.0,bwa,,,,
1989.0,can,0.981579423,36.3294,40.90903763843854,27300.0
1989.0,che,2.018254757,,39.749567236078036,46900.0
1989.0,chl,-0.154557198,47.37919,46.56542346979339,4050.0
1989.0,chn,0.552393496,,43.69371282229137,453.0
1989.0,civ,-1.157552719,,48.3799777349885,1130.0
1989.0,cmr,-1.7197583909999998,54.03825,48.393956712298824,1100.0
1989.0,cog,-2.048814774,,47.90823457500213,1850.0
1989.0,col,0.206372336,45.09257,47.16830619077783,2720.0
1989.0,cri,0.114364162,41.38147,45.78963227015677,3150.0
1989.0,cub,-0.5457212920000001,31.37446,46.32796548617121,3780.0
1989.0,cyp,,38.10811,43.755447040132,
1989.0,cze,,23.18286,,
1989.0,deu,2.179078817,32.46556,38.95997231155357,26700.0
1989.0,dnk,1.561037898,30.96003,39.74587594619215,35900.0
1989.0,dom,-0.085764304,,45.35385499372968,2360.0
1989.0,dza,-0.323025525,39.62104,46.831860785698176,2590.0
1989.0,ecu,-0.910940886,46.39389,47.48093414096591,2610.0
1989.0,egy,-0.259127229,44.94645,47.82989450617728,849.0
1989.0,esp,1.360529184,39.98347,41.48816807807418,18200.0
1989.0,est,,,,
1989.0,eth,-1.062046647,,48.1942599803743,143.0
1989.0,fin,1.856335521,32.05019,38.78935144411199,28100.0
1989.0,fra,1.6286579369999998,34.59426,40.2145286649616,27200.0
1989.0,gab,,,47.41977866743165,
1989.0,gbr,1.818572283,34.18394,40.041315296106575,25800.0
1989.0,geo,,,,
1989.0,gha,-1.558280706,,48.808929517478724,375.0
1989.0,gin,-1.767547846,,47.722799837462205,287.0
1989.0,grc,0.41257751,42.04649000000001,44.86579171800333,15500.0
1989.0,gtm,0.058504224,,46.34018645348378,1750.0
1989.0,hnd,-0.443400264,40.8084,46.53176541669139,1170.0
1989.0,hrv,,33.20662,,
1989.0,hun,1.070438623,30.95006,42.27360932208134,8670.0
1989.0,idn,-0.383933216,49.54642,46.44019776753874,785.0
1989.0,irl,1.429903269,38.31477,40.168428192946564,
1989.0,irn,-0.710051775,38.82248,48.35175648399097,1630.0
1989.0,isr,1.385253787,41.31447,44.208535012913934,14300.0
1989.0,ita,1.766893029,37.47414000000001,40.75650143059281,25100.0
1989.0,jam,0.025945498,52.69427,46.81351186102615,
1989.0,jor,0.7947617770000001,49.91722,47.168386763871524,1810.0
1989.0,jpn,2.249967098,35.86058,39.6526904360488,29600.0
1989.0,kaz,,,,
1989.0,ken,-0.888914049,48.42264,47.13801200107303,551.0
1989.0,khm,-0.427137196,,45.159406443030775,
1989.0,kor,1.013465762,36.66245,42.77327615143695,8130.0
1989.0,kwt,-0.01493577,53.28797,46.448060429206,
1989.0,lao,-0.33217001,,45.49983720143179,252.0
1989.0,lbn,0.439498395,,44.25949621556081,2810.0
1989.0,lby,-0.189945698,,47.63392092397125,
1989.0,lka,-0.249901518,45.39427,45.919138379708656,675.0
1989.0,ltu,,,,
1989.0,lva,,,,
1989.0,mar,-0.02026112,49.72057,46.87709093567975,1450.0
1989.0,mda,,,,
1989.0,mdg,-1.037640214,,47.25087961459366,328.0
1989.0,mex,0.8774781229999999,41.98758,43.87852997733279,6370.0
1989.0,mkd,,33.36909,,
1989.0,mmr,-1.114448786,47.63824,47.286056162393855,
1989.0,mng,-0.253238469,,45.51796639681498,891.0
1989.0,moz,-0.162816584,,44.39792305128447,187.0
1989.0,mrt,-1.50595808,,45.51710969166462,677.0
1989.0,mus,-0.093426958,36.63687,45.830526890746654,2860.0
1989.0,mys,0.238143191,42.20824,44.95875529936553,2970.0
1989.0,nam,,,,
1989.0,nga,-1.969008088,,48.39493473500554,537.0
1989.0,nic,-0.295760483,,46.979023405028286,960.0
1989.0,nld,1.338565946,35.26788,41.37825134919964,28300.0
1989.0,nor,1.298338652,33.934,44.92544179919177,44000.0
1989.0,nzl,0.461241424,,42.38655716557287,21200.0
1989.0,omn,0.091956072,,48.03748050413608,9510.0
1989.0,pak,-0.284748912,48.88398,47.87950538860735,518.0
1989.0,pan,0.364504486,47.01649000000001,43.629859056297605,2900.0
1989.0,per,0.04970859,51.94238,47.6647442013072,2160.0
1989.0,phl,0.086167075,48.05396,44.89463469826931,998.0
1989.0,png,-1.663118124,,48.57993309626425,769.0
1989.0,pol,1.040489793,29.89544,42.425289437457174,
1989.0,prk,0.341731966,,43.751325458046466,
1989.0,prt,0.8651018140000001,40.66916,43.37517145896746,13200.0
1989.0,pry,-0.8293630479999999,,47.07992964547049,1450.0
1989.0,qat,,,47.14730438782193,
1989.0,rus,,,,
1989.0,sau,-0.020492135,,47.31837120500853,11700.0
1989.0,sdn,-1.137753606,,48.09214488496748,478.0
1989.0,sen,-0.7447224259999999,46.35743,47.23371357753078,707.0
1989.0,sgp,0.83073926,34.46716,42.017495821962136,15200.0
1989.0,slv,0.626852393,,46.28045319960104,1760.0
1989.0,srb,,,,
1989.0,svk,,,,
1989.0,svn,,23.70728,,
1989.0,swe,2.137159586,29.33057,38.7774302013366,30800.0
1989.0,syr,0.005393111,,47.52287832642646,1060.0
1989.0,tgo,-1.404510021,,49.241026687837646,439.0
1989.0,tha,0.196669489,49.27488,44.56441095306239,1430.0
1989.0,tkm,,,,
1989.0,tto,0.5276823039999999,51.48129,45.240925666899436,6510.0
1989.0,tun,0.185004011,,46.51747939732131,1900.0
1989.0,tur,0.493748099,46.04757,45.269299679484796,4670.0
1989.0,tza,-1.166626096,,48.007059541988056,290.0
1989.0,ukr,,,,
1989.0,ury,0.377708346,39.42994,44.05338250996764,3970.0
1989.0,usa,1.587028265,37.4888,40.50490945390187,32700.0
1989.0,uzb,,,,
1989.0,ven,0.291609198,42.61268,46.131949856122176,5090.0
1989.0,vnm,-0.751453578,,46.83522884755365,292.0
1989.0,wld,,,,
1989.0,yem,-1.039839149,,48.116469023521674,
1989.0,zaf,-0.003849702,44.16598,44.842388782893025,4970.0
1989.0,zmb,-0.545996547,,47.45964282245615,698.0
1989.0,zwe,,44.45238,45.35086774363256,
1990.0,ago,-2.33112669,,48.285544320677815,1550.0
1990.0,alb,0.068798602,31.15307,45.34982960792815,1630.0
1990.0,are,-0.495051056,,47.940110203551214,48900.0
1990.0,arg,0.203262091,45.81322,44.79535366787701,3260.0
1990.0,aus,-0.015669483999999997,35.55242,44.35236940188986,25000.0
1990.0,aut,1.864921451,35.19139000000001,39.50085089436673,28000.0
1990.0,aze,,38.53227,,
1990.0,bel,1.507319212,36.98537,40.893113440891135,28100.0
1990.0,bgd,-0.431487501,47.71962,46.253535036929826,270.0
1990.0,bgr,0.706862688,25.07263,42.954169145657396,2860.0
1990.0,bhr,,,43.98794553495286,
1990.0,bih,,35.34245,,
1990.0,blr,,,,
1990.0,bol,-0.687166095,48.49949,46.92304906053993,834.0
1990.0,bra,0.5898811820000001,46.24478,44.35278871872384,4000.0
1990.0,bwa,,,,
1990.0,can,0.755637288,36.89745,40.94856549229449,27000.0
1990.0,che,2.02727294,,39.61651690076357,48200.0
1990.0,chl,-0.315313846,47.13661,46.367950009079706,4120.0
1990.0,chn,0.472134709,,43.42197433659532,463.0
1990.0,civ,-1.471813679,,48.6885693345951,1080.0
1990.0,cmr,-2.071794033,51.45816,48.28680627829953,1000.0
1990.0,cog,-1.654604077,,47.78962414262127,1820.0
1990.0,col,-0.003733274,45.3803,47.07840491988031,2830.0
1990.0,cri,0.17296429,41.09394,45.733672528737344,3190.0
1990.0,cub,-0.7918140290000001,,46.19386759267334,3640.0
1990.0,cyp,,38.42997,44.322659498099114,
1990.0,cze,,23.6845,,
1990.0,deu,2.133150101,32.2565,38.95749036286517,27900.0
1990.0,dnk,1.529082179,29.92963,39.792002395959784,36400.0
1990.0,dom,-0.192627087,,45.40359899942619,2190.0
1990.0,dza,-0.622222185,38.93812,46.835774098394204,2540.0
1990.0,ecu,-0.864455819,45.5411,47.24251172181768,2650.0
1990.0,egy,-0.109277256,45.23887,47.29584914234153,879.0
1990.0,esp,1.262509346,39.9642,41.40355471050808,18800.0
1990.0,est,,,,
1990.0,eth,-1.006204128,42.95966,47.06967301351909,141.0
1990.0,fin,1.7358007430000002,32.27554,38.60641186137369,28100.0
1990.0,fra,1.59051764,36.8227,40.104982799935755,27800.0
1990.0,gab,,,47.752559647407615,
1990.0,gbr,1.783119321,34.57786,40.73704546999239,25900.0
1990.0,geo,,,,
1990.0,gha,-1.685431004,,48.352905709052585,377.0
1990.0,gin,-2.195155621,,47.650679647591325,286.0
1990.0,grc,0.31439837800000003,42.49673,44.887528261788695,15400.0
1990.0,gtm,0.101933606,,46.35114750609887,1760.0
1990.0,hnd,-0.243305668,46.68623,46.44395524548027,1140.0
1990.0,hrv,,34.262609999999995,,
1990.0,hun,0.94154191,31.50343,42.43005383745636,8450.0
1990.0,idn,-0.268731475,47.57286,46.24959380529123,840.0
1990.0,irl,1.294617176,38.02399000000001,40.06905307283765,
1990.0,irn,-1.074724913,40.56302,48.382050591401246,1800.0
1990.0,isr,0.999029279,42.17408,44.177765507945956,14800.0
1990.0,ita,1.733667374,36.72457,40.6627854031786,25600.0
1990.0,jam,-0.229218602,52.27135,46.81962945922945,
1990.0,jor,0.426099598,46.95588,46.809430006535436,1770.0
1990.0,jpn,2.167360783,35.82615,39.630580884177,31200.0
1990.0,kaz,,,,
1990.0,ken,-0.7908518309999999,47.90719,46.82225541549758,555.0
1990.0,khm,-0.75801301,,45.086357841781656,
1990.0,kor,1.069800735,37.37198,42.7294757304327,8770.0
1990.0,kwt,-0.613470554,58.00536999999999,46.62296987523766,
1990.0,lao,-0.861208141,,46.40551428702944,262.0
1990.0,lbn,0.287590533,,44.43323961389103,3520.0
1990.0,lby,-0.685138166,,47.69006970459464,
1990.0,lka,-0.30724743,46.44418,46.04433540675072,710.0
1990.0,ltu,,,,
1990.0,lva,,,,
1990.0,mar,-0.16868351399999998,50.77283,46.74342721492725,1490.0
1990.0,mda,,,,
1990.0,mdg,0.182757512,,43.562291961808214,328.0
1990.0,mex,0.8418905740000001,44.47372,43.61338478362341,6550.0
1990.0,mkd,,35.41042,,
1990.0,mmr,-1.190766931,46.82186,47.20670554999735,
1990.0,mng,-0.258352578,49.4946,45.363242405436104,846.0
1990.0,moz,-0.142069578,51.30844,43.970852391280744,187.0
1990.0,mrt,-1.837804317,,45.289216910774726,647.0
1990.0,mus,-0.051377803,36.25135,45.88259086022086,3040.0
1990.0,mys,0.264456928,40.8735,44.633042691586475,3150.0
1990.0,nam,,,,
1990.0,nga,-2.119719982,,48.38055940593698,590.0
1990.0,nic,-0.454987526,,46.83960758940405,937.0
1990.0,nld,1.308226466,35.2177,41.313580711563226,29300.0
1990.0,nor,0.882935762,33.90694000000001,45.285196211079565,44700.0
1990.0,nzl,0.397586405,,42.254116801021674,21100.0
1990.0,omn,-0.482510358,,48.036492594019464,9140.0
1990.0,pak,-0.293891639,49.36555,47.705242689615936,525.0
1990.0,pan,0.309743315,47.62537,44.279837684045155,3070.0
1990.0,per,-0.075946957,53.16126,47.63501238116614,2010.0
1990.0,phl,0.043075182,48.2793,44.63139069849859,1000.0
1990.0,png,-1.589599371,,47.98153424452796,728.0
1990.0,pol,0.7898579240000001,33.40475,42.579476853709295,4730.0
1990.0,prk,0.353767484,,43.59017157800163,
1990.0,prt,0.77398926,,43.51834481174242,13800.0
1990.0,pry,-0.7868781090000001,,46.777120124211066,1470.0
1990.0,qat,,55.83754,47.336782722312776,
1990.0,rus,,,,
1990.0,sau,-0.07384573700000001,,47.505380871912116,12200.0
1990.0,sdn,-1.132167339,,48.20227179606126,439.0
1990.0,sen,-1.045539498,44.77478,47.0091212931348,681.0
1990.0,sgp,0.847029865,34.222840000000005,41.9089067828089,16100.0
1990.0,slv,0.568689525,,46.06422571641738,1820.0
1990.0,srb,,,,
1990.0,svk,,,,
1990.0,svn,,25.70181,,
1990.0,swe,2.017563105,28.64175,38.77582774922915,30800.0
1990.0,syr,-0.305645108,,47.74007466700595,1110.0
1990.0,tgo,-1.545532465,,49.2427585735133,426.0
1990.0,tha,0.219312161,46.02218,44.14330320561616,1570.0
1990.0,tkm,,,,
1990.0,tto,0.348909855,,45.48303198589703,6570.0
1990.0,tun,0.24629797,,46.19912445545207,2000.0
1990.0,tur,0.440721631,46.96729000000001,45.17568477248827,5010.0
1990.0,tza,-1.194208384,47.92447,47.79711653594228,301.0
1990.0,ukr,,,,
1990.0,ury,0.35491746700000004,40.25244,44.207846222719354,3960.0
1990.0,usa,1.405747414,37.72658,40.363166860993296,33000.0
1990.0,uzb,,,,
1990.0,ven,0.052371707,44.54638,46.305859747871,5280.0
1990.0,vnm,-0.835533202,,47.04279425368416,301.0
1990.0,wld,,,,
1990.0,yem,-1.089829564,,47.8652888609947,666.0
1990.0,zaf,-0.267358869,44.31414,44.70106614656952,4860.0
1990.0,zmb,-1.113536358,50.5325,47.52038839952055,677.0
1990.0,zwe,,45.21898,46.04385335681753,
1991.0,ago,-1.4792879819999998,,48.360537991551276,1480.0
1991.0,alb,-0.227036938,,46.07722668857584,1140.0
1991.0,are,-0.142659247,,47.87517621569553,46700.0
1991.0,arg,0.231990233,,45.10319517517059,3630.0
1991.0,aus,0.180910975,36.12624,44.280439309985674,24600.0
1991.0,aut,2.038486004,35.15517,39.460933331417436,28700.0
1991.0,aze,,38.7002,,
1991.0,bel,1.7301359180000002,37.25012,40.776483344211066,28500.0
1991.0,bgd,-0.502524734,48.87889000000001,46.14119792296477,272.0
1991.0,bgr,0.664347291,30.19131,43.11350842766678,2650.0
1991.0,bhr,,,43.97246493746273,
1991.0,bih,,37.07232,,
1991.0,blr,,,,
1991.0,bol,-0.860199332,50.51844000000001,47.03874836971857,857.0
1991.0,bra,0.759766877,,44.19186433011954,3990.0
1991.0,bwa,,,,
1991.0,can,0.8625961540000001,37.60763,40.99028203734046,26100.0
1991.0,che,2.246959925,,39.558554763930005,47100.0
1991.0,chl,-0.11780221,46.95724000000001,46.19549567257759,4370.0
1991.0,chn,0.426322222,,43.36060983948452,499.0
1991.0,civ,-1.554103255,,48.950792826771156,1040.0
1991.0,cmr,-1.900288939,54.43805,48.302876056378544,934.0
1991.0,cog,-1.750175595,,47.78056852417028,1810.0
1991.0,col,0.236040726,45.44563,46.773848560777594,2840.0
1991.0,cri,0.050658658,42.30191,45.864401152613056,3190.0
1991.0,cub,-0.8063815240000001,,46.46959471717249,3220.0
1991.0,cyp,,38.60872,43.92157264738168,
1991.0,cze,,26.16031,,
1991.0,deu,2.353072882,32.1868,38.996533824445045,29100.0
1991.0,dnk,1.754104018,30.36808,39.790737786643724,36800.0
1991.0,dom,-0.384015173,,45.22738544325605,2160.0
1991.0,dza,-0.553451061,38.33761,46.84224760317596,2450.0
1991.0,ecu,-1.055878878,47.65721,47.26966679730895,2700.0
1991.0,egy,-0.010263426,46.34248,46.959550797131406,872.0
1991.0,esp,1.31022644,39.91681,41.36105846563693,19200.0
1991.0,est,,,,
1991.0,eth,-1.1943115,46.07672,47.02116573885243,127.0
1991.0,fin,1.963990331,32.28126,38.805311923457936,26300.0
